"Raw_data_identifier","Year","Month","Day","Time (24h)","T1","T2","T3","Soil_moisture_raw"
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"02:00",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"02:15",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"02:30",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"02:45",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"03:00",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"03:15",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"03:30",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"03:45",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"04:00",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"04:15",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"04:30",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"04:45",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"05:00",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"05:15",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"05:30",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"05:45",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"06:00",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"06:15",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"06:30",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"06:45",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"07:00",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"07:15",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"07:30",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"07:45",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"08:00",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"08:15",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"08:30",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"08:45",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"09:00",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"09:15",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"09:30",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"09:45",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"10:00",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"10:15",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"10:30",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"10:45",0.625,0,-0.75,2343
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"11:00",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"11:15",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"11:30",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"11:45",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"12:00",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"12:15",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"12:30",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"12:45",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"13:00",0.625,0,-0.75,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"13:15",0.625,0,-0.8125,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"13:30",0.625,0,-0.8125,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"13:45",0.625,0,-0.8125,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"14:00",0.625,0,-0.8125,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"14:15",0.625,0,-0.8125,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"14:30",0.625,0,-0.8125,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"14:45",0.625,0,-0.8125,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"15:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"15:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"15:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"15:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"16:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"16:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"16:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"16:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"17:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"17:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"17:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"17:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"18:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"18:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"18:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"18:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"19:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"19:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"19:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"19:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"20:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"20:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"20:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"20:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"21:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"21:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"21:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"21:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"22:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"22:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"22:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"22:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"23:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"23:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"23:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,12,"23:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"00:00",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"00:15",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"00:30",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"00:45",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"01:00",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"01:15",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"01:30",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"01:45",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"02:00",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"02:15",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"02:30",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"02:45",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"03:00",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"03:15",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"03:30",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"03:45",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"04:00",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"04:15",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"04:30",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"04:45",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"05:00",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"05:15",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"05:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"05:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"06:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"06:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"06:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"06:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"07:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"07:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"07:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"07:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"08:00",0.625,0,-0.875,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"08:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"08:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"08:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"09:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"09:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"09:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"09:45",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"10:00",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"10:15",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"10:30",0.625,0,-0.875,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"10:45",0.625,0,-0.9375,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"11:00",0.625,0,-0.9375,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"11:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"11:30",0.625,0,-0.9375,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"11:45",0.625,0,-0.9375,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"12:00",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"12:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"12:30",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"12:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"13:00",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"13:15",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"13:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"13:45",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"14:00",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"14:15",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"14:30",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"14:45",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"15:00",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"15:15",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"15:30",0.625,0,-1,2344
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"15:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"16:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"16:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"16:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"16:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"17:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"17:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"17:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"17:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"18:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"18:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"18:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"18:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"19:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"19:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"19:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"19:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"20:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"20:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"20:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"20:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"21:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"21:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"21:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"21:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"22:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"22:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"22:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"22:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"23:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"23:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"23:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,13,"23:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"00:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"00:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"00:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"00:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"01:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"01:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"01:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"01:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"02:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"02:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"02:30",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"02:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"03:00",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"03:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"03:30",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"03:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"04:00",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"04:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"04:30",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"04:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"05:00",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"05:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"05:30",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"05:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"06:00",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"06:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"06:30",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"06:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"07:00",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"07:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"07:30",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"07:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"08:00",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"08:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"08:30",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"08:45",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"09:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"09:15",0.625,0,-0.9375,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"09:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"09:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"10:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"10:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"10:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"10:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"11:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"11:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"11:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"11:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"12:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"12:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"12:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"12:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"13:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"13:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"13:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"13:45",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"14:00",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"14:15",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"14:30",0.625,0,-1,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"14:45",0.625,0,-1.0625,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"15:00",0.625,0,-1.0625,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"15:15",0.625,0,-1.0625,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"15:30",0.625,0,-1.0625,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"15:45",0.625,0,-1.0625,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"16:00",0.625,0,-1.0625,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"16:15",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"16:30",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"16:45",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"17:00",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"17:15",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"17:30",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"17:45",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"18:00",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"18:15",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"18:30",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"18:45",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"19:00",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"19:15",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"19:30",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"19:45",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"20:00",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"20:15",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"20:30",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"20:45",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"21:00",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"21:15",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"21:30",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"21:45",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"22:00",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"22:15",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"22:30",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"22:45",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"23:00",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"23:15",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"23:30",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,14,"23:45",0.625,0,-1.125,2345
"Enquist_Gradient_PbmNearPhenocamClose",2021,11,15,"00:00",0.625,0,-1.125,2345
